Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
826;Oosterhout;55990;04-03-2020;17-03-2020;10;17,9;5;8,9;0;0
85;Ooststellingwerf;25472;04-03-2020;17-03-2020;0;0;0;0;0;0
431;Oostzaan;9733;04-03-2020;17-03-2020;2;20,5;0;0;0;0
432;Opmeer;11837;04-03-2020;17-03-2020;0;0;0;0;0;0
86;Opsterland;29742;04-03-2020;17-03-2020;2;6,7;0;0;0;0
828;Oss;91932;04-03-2020;17-03-2020;19;20,7;9;9,8;0;0
1509;Oude IJsselstreek;39392;04-03-2020;17-03-2020;2;5,1;2;5,1;0;0
437;Ouder-Amstel;14029;04-03-2020;17-03-2020;3;21,4;1;7,1;0;0
589;Oudewater;10226;04-03-2020;17-03-2020;1;9,8;1;9,8;0;0
1734;Overbetuwe;47909;04-03-2020;17-03-2020;10;20,9;10;20,9;0;0
590;Papendrecht;32133;04-03-2020;17-03-2020;1;3,1;0;0;0;0
1894;Peel en Maas;43420;04-03-2020;17-03-2020;36;82,9;25;57,6;0;0
765;Pekela;12199;04-03-2020;17-03-2020;1;8,2;1;8,2;0;0
1926;Pijnacker-Nootdorp;55329;04-03-2020;17-03-2020;10;18,1;2;3,6;0;0
439;Purmerend;81233;04-03-2020;17-03-2020;6;7,4;6;7,4;0;0
273;Putten;24113;04-03-2020;17-03-2020;2;8,3;1;4,1;0;0
177;Raalte;37709;04-03-2020;17-03-2020;3;8;2;5,3;0;0
703;Reimerswaal;22728;04-03-2020;17-03-2020;3;13,2;3;13,2;0;0
274;Renkum;31404;04-03-2020;17-03-2020;8;25,5;2;6,4;0;0
339;Renswoude;5448;04-03-2020;17-03-2020;0;0;0;0;0;0
1667;Reusel-De Mierden;13110;04-03-2020;17-03-2020;1;7,6;2;15,3;0;0
275;Rheden;43736;04-03-2020;17-03-2020;4;9,1;2;4,6;0;0
340;Rhenen;20125;04-03-2020;17-03-2020;0;0;0;0;0;0
597;Ridderkerk;46204;04-03-2020;17-03-2020;0;0;1;2,2;0;0
1742;Rijssen-Holten;38178;04-03-2020;17-03-2020;0;0;0;0;0;0
603;Rijswijk;54432;04-03-2020;17-03-2020;3;5,5;3;5,5;0;0
1669;Roerdalen;20572;04-03-2020;17-03-2020;1;4,9;1;4,9;0;0
957;Roermond;58254;04-03-2020;17-03-2020;8;13,7;4;6,9;0;0
1674;Roosendaal;77226;04-03-2020;17-03-2020;6;7,8;1;1,3;0;0
599;Rotterdam;651376;04-03-2020;17-03-2020;60;9,2;19;2,9;0;0
277;Rozendaal;1705;04-03-2020;17-03-2020;2;117,3;1;58,7;0;0
840;Rucphen;22873;04-03-2020;17-03-2020;1;4,4;1;4,4;0;0
518;s-Gravenhage;545163;04-03-2020;17-03-2020;26;4,8;12;2,2;0;0
441;Schagen;46482;04-03-2020;17-03-2020;7;15,1;2;4,3;0;0
279;Scherpenzeel;9880;04-03-2020;17-03-2020;0;0;0;0;0;0
606;Schiedam;78739;04-03-2020;17-03-2020;1;1,3;2;2,5;0;0
88;Schiermonnikoog;947;04-03-2020;17-03-2020;0;0;0;0;0;0
1676;Schouwen-Duiveland;33858;04-03-2020;17-03-2020;1;3;1;3;0;0
965;Simpelveld;10552;04-03-2020;17-03-2020;3;28,4;1;9,5;0;0
1702;Sint Anthonis;11672;04-03-2020;17-03-2020;5;42,8;4;34,3;0;0
845;Sint-Michielsgestel;29203;04-03-2020;17-03-2020;6;20,5;3;10,3;0;0
1883;Sittard-Geleen;92422;04-03-2020;17-03-2020;51;55,2;17;18,4;5;5,4
610;Sliedrecht;25217;04-03-2020;17-03-2020;1;4;0;0;0;0
1714;Sluis;23217;04-03-2020;17-03-2020;2;8,6;2;8,6;0;0
90;Smallingerland;56154;04-03-2020;17-03-2020;3;5,3;1;1,8;0;0
342;Soest;46607;04-03-2020;17-03-2020;6;12,9;0;0;0;0
847;Someren;19376;04-03-2020;17-03-2020;4;20,6;4;20,6;1;5,2
848;Son en Breugel;17321;04-03-2020;17-03-2020;5;28,9;3;17,3;2;11,5
37;Stadskanaal;31688;04-03-2020;17-03-2020;0;0;0;0;0;0
180;Staphorst;17144;04-03-2020;17-03-2020;2;11,7;0;0;0;0
532;Stede Broec;21734;04-03-2020;17-03-2020;1;4,6;1;4,6;0;0
851;Steenbergen;24501;04-03-2020;17-03-2020;2;8,2;1;4,1;1;4,1
1708;Steenwijkerland;44139;04-03-2020;17-03-2020;1;2,3;1;2,3;0;0
971;Stein;25000;04-03-2020;17-03-2020;4;16;2;8;0;0
1904;Stichtse Vecht;64928;04-03-2020;17-03-2020;6;9,2;2;3,1;0;0
1900;S̼dwest-Frysl̢n;89987;04-03-2020;17-03-2020;2;2,2;1;1,1;0;0
715;Terneuzen;54438;04-03-2020;17-03-2020;3;5,5;3;5,5;0;0
93;Terschelling;4889;04-03-2020;17-03-2020;0;0;0;0;0;0
448;Texel;13573;04-03-2020;17-03-2020;0;0;1;7,4;0;0
1525;Teylingen;37426;04-03-2020;17-03-2020;2;5,3;1;2,7;0;0
716;Tholen;25758;04-03-2020;17-03-2020;2;7,8;3;11,6;0;0
281;Tiel;42161;04-03-2020;17-03-2020;4;9,5;4;9,5;0;0
855;Tilburg;219800;04-03-2020;17-03-2020;108;49,1;41;18,7;7;3,2
183;Tubbergen;21279;04-03-2020;17-03-2020;2;9,4;0;0;0;0
1700;Twenterand;33743;04-03-2020;17-03-2020;0;0;0;0;0;0
1730;Tynaarlo;33879;04-03-2020;17-03-2020;3;8,9;0;0;0;0
737;Tytsjerksteradiel;32046;04-03-2020;17-03-2020;1;3,1;0;0;0;0
856;Uden;42122;04-03-2020;17-03-2020;53;125,8;30;71,2;6;14,2
450;Uitgeest;13649;04-03-2020;17-03-2020;0;0;0;0;0;0
451;Uithoorn;29466;04-03-2020;17-03-2020;1;3,4;1;3,4;0;0
184;Urk;21033;04-03-2020;17-03-2020;2;9,5;4;19;0;0
344;Utrecht;357694;04-03-2020;17-03-2020;69;19,3;12;3,4;0;0
1581;Utrechtse Heuvelrug;49601;04-03-2020;17-03-2020;7;14,1;0;0;0;0
981;Vaals;10099;04-03-2020;17-03-2020;0;0;0;0;0;0
994;Valkenburg aan de Geul;16360;04-03-2020;17-03-2020;3;18,3;0;0;0;0
858;Valkenswaard;31200;04-03-2020;17-03-2020;1;3,2;1;3,2;0;0
47;Veendam;27387;04-03-2020;17-03-2020;0;0;0;0;0;0
345;Veenendaal;66491;04-03-2020;17-03-2020;1;1,5;3;4,5;0;0
717;Veere;21885;04-03-2020;17-03-2020;1;4,6;0;0;0;0
861;Veldhoven;45458;04-03-2020;17-03-2020;3;6,6;1;2,2;0;0
453;Velsen;68660;04-03-2020;17-03-2020;7;10,2;2;2,9;0;0
983;Venlo;101797;04-03-2020;17-03-2020;12;11,8;14;13,8;1;1
984;Venray;43604;04-03-2020;17-03-2020;1;2,3;4;9,2;0;0
1961;Vijfheerenlanden;56816;04-03-2020;17-03-2020;7;12,3;2;3,5;0;0
622;Vlaardingen;73445;04-03-2020;17-03-2020;2;2,7;2;2,7;0;0
96;Vlieland;1152;04-03-2020;17-03-2020;0;0;0;0;0;0
718;Vlissingen;44365;04-03-2020;17-03-2020;4;9;1;2,3;0;0
986;Voerendaal;12471;04-03-2020;17-03-2020;3;24,1;2;16;0;0
626;Voorschoten;25603;04-03-2020;17-03-2020;1;3,9;1;3,9;0;0
285;Voorst;24546;04-03-2020;17-03-2020;1;4,1;1;4,1;0;0
865;Vught;26554;04-03-2020;17-03-2020;8;30,1;4;15,1;0;0
1949;Waadhoeke;46079;04-03-2020;17-03-2020;0;0;0;0;0;0
866;Waalre;17454;04-03-2020;17-03-2020;1;5,7;0;0;0;0
867;Waalwijk;48620;04-03-2020;17-03-2020;9;18,5;4;8,2;0;0
627;Waddinxveen;29293;04-03-2020;17-03-2020;1;3,4;1;3,4;0;0
289;Wageningen;39673;04-03-2020;17-03-2020;1;2,5;1;2,5;0;0
629;Wassenaar;26214;04-03-2020;17-03-2020;3;11,4;1;3,8;0;0
852;Waterland;17422;04-03-2020;17-03-2020;5;28,7;2;11,5;0;0
988;Weert;50107;04-03-2020;17-03-2020;0;0;6;12;0;0
457;Weesp;19729;04-03-2020;17-03-2020;0;0;1;5,1;0;0
1960;West Betuwe;51198;04-03-2020;17-03-2020;7;13,7;1;2;0;0
668;West Maas en Waal;19320;04-03-2020;17-03-2020;2;10,4;0;0;0;0
1969;Westerkwartier;63375;04-03-2020;17-03-2020;1;1,6;1;1,6;0;0
1701;Westerveld;19460;04-03-2020;17-03-2020;0;0;1;5,1;0;0
293;Westervoort;14973;04-03-2020;17-03-2020;0;0;0;0;0;0
1950;Westerwolde;25796;04-03-2020;17-03-2020;0;0;0;0;0;0
1783;Westland;110357;04-03-2020;17-03-2020;6;5,4;5;4,5;0;0
98;Weststellingwerf;25916;04-03-2020;17-03-2020;0;0;0;0;0;0
614;Westvoorne;14728;04-03-2020;17-03-2020;2;13,6;0;0;0;0
189;Wierden;24440;04-03-2020;17-03-2020;1;4,1;0;0;0;0
296;Wijchen;41124;04-03-2020;17-03-2020;8;19,5;6;14,6;0;0
1696;Wijdemeren;24360;04-03-2020;17-03-2020;1;4,1;1;4,1;0;0
352;Wijk bij Duurstede;23910;04-03-2020;17-03-2020;4;16,7;2;8,4;0;0
294;Winterswijk;28865;04-03-2020;17-03-2020;0;0;0;0;0;0
873;Woensdrecht;21883;04-03-2020;17-03-2020;0;0;0;0;0;0
632;Woerden;52294;04-03-2020;17-03-2020;4;7,6;1;1,9;0;0
880;Wormerland;16299;04-03-2020;17-03-2020;1;6,1;1;6,1;0;0
351;Woudenberg;13362;04-03-2020;17-03-2020;2;15;0;0;0;0
479;Zaanstad;156711;04-03-2020;17-03-2020;1;0,6;5;3,2;0;0
297;Zaltbommel;28901;04-03-2020;17-03-2020;2;6,9;0;0;0;0
473;Zandvoort;17116;04-03-2020;17-03-2020;2;11,7;0;0;0;0
50;Zeewolde;22656;04-03-2020;17-03-2020;2;8,8;0;0;0;0
355;Zeist;64932;04-03-2020;17-03-2020;11;16,9;1;1,5;0;0
299;Zevenaar;43740;04-03-2020;17-03-2020;3;6,9;1;2,3;0;0
637;Zoetermeer;125283;04-03-2020;17-03-2020;2;1,6;2;1,6;0;0
638;Zoeterwoude;8611;04-03-2020;17-03-2020;0;0;0;0;0;0
1892;Zuidplas;43894;04-03-2020;17-03-2020;0;0;0;0;0;0
879;Zundert;21821;04-03-2020;17-03-2020;6;27,5;4;18,3;1;4,6
301;Zutphen;47942;04-03-2020;17-03-2020;1;2,1;2;4,2;0;0
1896;Zwartewaterland;22690;04-03-2020;17-03-2020;6;26,4;1;4,4;0;0
642;Zwijndrecht;44741;04-03-2020;17-03-2020;5;11,2;3;6,7;0;0
193;Zwolle;128831;04-03-2020;17-03-2020;15;11,6;1;0,8;0;0
796;'s-Hertogenbosch;155113;19-02-2020;03-03-2020;0;0;0;0;0;0
1680;Aa en Hunze;25453;19-02-2020;03-03-2020;0;0;0;0;0;0
358;Aalsmeer;31857;19-02-2020;03-03-2020;0;0;0;0;0;0
197;Aalten;27117;19-02-2020;03-03-2020;0;0;0;0;0;0
59;Achtkarspelen;27836;19-02-2020;03-03-2020;0;0;0;0;0;0
482;Alblasserdam;20165;19-02-2020;03-03-2020;0;0;0;0;0;0
613;Albrandswaard;25589;19-02-2020;03-03-2020;0;0;0;0;0;0
361;Alkmaar;109444;19-02-2020;03-03-2020;0;0;1;0,9;0;0
141;Almelo;73080;19-02-2020;03-03-2020;0;0;0;0;0;0
34;Almere;211840;19-02-2020;03-03-2020;1;0,5;2;0,9;0;0
484;Alphen aan den Rijn;111889;19-02-2020;03-03-2020;1;0,9;0;0;0;0
1723;Alphen-Chaam;10213;19-02-2020;03-03-2020;0;0;0;0;0;0
1959;Altena;55980;19-02-2020;03-03-2020;4;7,1;2;3,6;0;0
60;Ameland;3718;19-02-2020;03-03-2020;0;0;0;0;0;0
307;Amersfoort;157279;19-02-2020;03-03-2020;0;0;0;0;0;0
362;Amstelveen;91691;19-02-2020;03-03-2020;0;0;0;0;0;0
363;Amsterdam;872779;19-02-2020;03-03-2020;3;0,3;0;0;0;0
200;Apeldoorn;163829;19-02-2020;03-03-2020;0;0;0;0;0;0
3;Appingedam;11644;19-02-2020;03-03-2020;0;0;0;0;0;0
202;Arnhem;161368;19-02-2020;03-03-2020;0;0;0;0;0;0
106;Assen;68606;19-02-2020;03-03-2020;0;0;0;0;0;0
743;Asten;16734;19-02-2020;03-03-2020;0;0;0;0;0;0
744;Baarle-Nassau;6860;19-02-2020;03-03-2020;0;0;0;0;0;0
308;Baarn;24873;19-02-2020;03-03-2020;0;0;0;0;0;0
489;Barendrecht;48713;19-02-2020;03-03-2020;0;0;0;0;0;0
203;Barneveld;59077;19-02-2020;03-03-2020;0;0;0;0;0;0
888;Beek;15868;19-02-2020;03-03-2020;0;0;0;0;0;0
1954;Beekdaelen;35976;19-02-2020;03-03-2020;0;0;1;2,8;0;0
370;Beemster;10025;19-02-2020;03-03-2020;0;0;0;0;0;0
889;Beesel;13483;19-02-2020;03-03-2020;0;0;0;0;0;0
1945;Berg en Dal;34990;19-02-2020;03-03-2020;0;0;0;0;0;0
1724;Bergeijk;18638;19-02-2020;03-03-2020;0;0;0;0;0;0
893;Bergen (L.);13085;19-02-2020;03-03-2020;0;0;0;0;0;0
373;Bergen (NH.);29844;19-02-2020;03-03-2020;0;0;0;0;0;0
748;Bergen op Zoom;67489;19-02-2020;03-03-2020;0;0;0;0;0;0
1859;Berkelland;43748;19-02-2020;03-03-2020;0;0;0;0;0;0
1721;Bernheze;31247;19-02-2020;03-03-2020;0;0;0;0;0;0
753;Best;29985;19-02-2020;03-03-2020;1;3,3;0;0;0;0
209;Beuningen;25891;19-02-2020;03-03-2020;0;0;0;0;0;0
375;Beverwijk;41613;19-02-2020;03-03-2020;3;7,2;1;2,4;0;0
1728;Bladel;20395;19-02-2020;03-03-2020;0;0;0;0;0;0
376;Blaricum;11536;19-02-2020;03-03-2020;1;8,7;0;0;0;0
377;Bloemendaal;23570;19-02-2020;03-03-2020;1;4,2;0;0;0;0
1901;Bodegraven-Reeuwijk;34869;19-02-2020;03-03-2020;0;0;0;0;0;0
755;Boekel;10784;19-02-2020;03-03-2020;0;0;1;9,3;0;0
1681;Borger-Odoorn;25558;19-02-2020;03-03-2020;0;0;0;0;0;0
147;Borne;23313;19-02-2020;03-03-2020;1;4,3;0;0;0;0
654;Borsele;22738;19-02-2020;03-03-2020;0;0;0;0;0;0
756;Boxmeer;29371;19-02-2020;03-03-2020;0;0;0;0;0;0
757;Boxtel;30803;19-02-2020;03-03-2020;0;0;0;0;0;0
758;Breda;184271;19-02-2020;03-03-2020;7;3,8;1;0,5;0;0
501;Brielle;17282;19-02-2020;03-03-2020;0;0;1;5,8;0;0
1876;Bronckhorst;36052;19-02-2020;03-03-2020;1;2,8;0;0;0;0
213;Brummen;20756;19-02-2020;03-03-2020;0;0;0;0;0;0
899;Brunssum;27817;19-02-2020;03-03-2020;0;0;0;0;0;0
312;Bunnik;15191;19-02-2020;03-03-2020;0;0;0;0;0;0
313;Bunschoten;21867;19-02-2020;03-03-2020;0;0;0;0;0;0
214;Buren;26742;19-02-2020;03-03-2020;0;0;0;0;0;0
502;Capelle aan den IJssel;67151;19-02-2020;03-03-2020;0;0;0;0;0;0
383;Castricum;35988;19-02-2020;03-03-2020;0;0;0;0;0;0
109;Coevorden;35296;19-02-2020;03-03-2020;3;8,5;0;0;0;0
1706;Cranendonck;21166;19-02-2020;03-03-2020;0;0;0;0;0;0
1684;Cuijk;25139;19-02-2020;03-03-2020;0;0;0;0;0;0
216;Culemborg;28956;19-02-2020;03-03-2020;1;3,5;0;0;0;0
148;Dalfsen;28585;19-02-2020;03-03-2020;0;0;1;3,5;0;0
1891;Dantumadiel;18916;19-02-2020;03-03-2020;0;0;0;0;0;0
310;De Bilt;43124;19-02-2020;03-03-2020;4;9,3;0;0;0;0
1940;De Fryske Marren;51567;19-02-2020;03-03-2020;0;0;0;0;0;0
736;De Ronde Venen;44457;19-02-2020;03-03-2020;0;0;0;0;0;0
1690;De Wolden;24327;19-02-2020;03-03-2020;0;0;0;0;0;0
503;Delft;103659;19-02-2020;03-03-2020;1;1;0;0;0;0
10;Delfzijl;24666;19-02-2020;03-03-2020;0;0;0;0;0;0
400;Den Helder;56305;19-02-2020;03-03-2020;0;0;0;0;0;0
762;Deurne;32474;19-02-2020;03-03-2020;0;0;0;0;0;0
150;Deventer;100718;19-02-2020;03-03-2020;0;0;0;0;0;0
384;Diemen;30781;19-02-2020;03-03-2020;0;0;0;0;0;0
1774;Dinkelland;26470;19-02-2020;03-03-2020;0;0;0;0;0;0
221;Doesburg;11078;19-02-2020;03-03-2020;0;0;0;0;0;0
222;Doetinchem;58009;19-02-2020;03-03-2020;0;0;0;0;0;0
766;Dongen;26226;19-02-2020;03-03-2020;1;3,8;0;0;0;0
505;Dordrecht;119300;19-02-2020;03-03-2020;0;0;0;0;0;0
498;Drechterland;19717;19-02-2020;03-03-2020;0;0;0;0;0;0
1719;Drimmelen;27274;19-02-2020;03-03-2020;0;0;0;0;0;0
303;Dronten;41569;19-02-2020;03-03-2020;0;0;0;0;0;0
225;Druten;18918;19-02-2020;03-03-2020;0;0;0;0;0;0
226;Duiven;25124;19-02-2020;03-03-2020;0;0;0;0;0;0
1711;Echt-Susteren;31618;19-02-2020;03-03-2020;0;0;0;0;0;0
385;Edam-Volendam;36201;19-02-2020;03-03-2020;0;0;0;0;0;0
228;Ede;117166;19-02-2020;03-03-2020;0;0;0;0;0;0
317;Eemnes;9247;19-02-2020;03-03-2020;0;0;0;0;0;0
770;Eersel;19314;19-02-2020;03-03-2020;0;0;0;0;0;0
1903;Eijsden-Margraten;25753;19-02-2020;03-03-2020;0;0;1;3,9;0;0
772;Eindhoven;234456;19-02-2020;03-03-2020;2;0,9;0;0;0;0
230;Elburg;23161;19-02-2020;03-03-2020;0;0;0;0;0;0
114;Emmen;107055;19-02-2020;03-03-2020;0;0;0;0;0;0
388;Enkhuizen;18592;19-02-2020;03-03-2020;0;0;0;0;0;0
153;Enschede;159734;19-02-2020;03-03-2020;0;0;0;0;0;0
232;Epe;33186;19-02-2020;03-03-2020;0;0;0;0;0;0
233;Ermelo;27005;19-02-2020;03-03-2020;0;0;3;11,1;0;0
777;Etten-Leur;43880;19-02-2020;03-03-2020;0;0;0;0;0;0
779;Geertruidenberg;21538;19-02-2020;03-03-2020;0;0;0;0;0;0
1771;Geldrop-Mierlo;39733;19-02-2020;03-03-2020;0;0;0;0;0;0
1652;Gemert-Bakel;30725;19-02-2020;03-03-2020;0;0;0;0;0;0
907;Gennep;16924;19-02-2020;03-03-2020;0;0;0;0;0;0
784;Gilze en Rijen;26438;19-02-2020;03-03-2020;0;0;0;0;0;0
1924;Goeree-Overflakkee;50049;19-02-2020;03-03-2020;0;0;0;0;0;0
664;Goes;38080;19-02-2020;03-03-2020;0;0;0;0;0;0
785;Goirle;23906;19-02-2020;03-03-2020;0;0;0;0;0;0
1942;Gooise Meren;58041;19-02-2020;03-03-2020;2;3,4;0;0;0;0
512;Gorinchem;37009;19-02-2020;03-03-2020;0;0;0;0;0;0
513;Gouda;73443;19-02-2020;03-03-2020;0;0;0;0;0;0
786;Grave;12437;19-02-2020;03-03-2020;0;0;0;0;0;0
14;Groningen;232922;19-02-2020;03-03-2020;0;0;0;0;0;0
1729;Gulpen-Wittem;14176;19-02-2020;03-03-2020;0;0;0;0;0;0
158;Haaksbergen;24309;19-02-2020;03-03-2020;0;0;0;0;0;0
788;Haaren;14371;19-02-2020;03-03-2020;0;0;0;0;0;0
392;Haarlem;162961;19-02-2020;03-03-2020;2;1,2;0;0;0;0
394;Haarlemmermeer;156039;19-02-2020;03-03-2020;0;0;0;0;0;0
1655;Halderberge;30277;19-02-2020;03-03-2020;0;0;0;0;0;0
160;Hardenberg;60940;19-02-2020;03-03-2020;0;0;0;0;0;0
243;Harderwijk;48429;19-02-2020;03-03-2020;0;0;0;0;0;0
523;Hardinxveld-Giessendam;18295;19-02-2020;03-03-2020;4;21,9;0;0;0;0
72;Harlingen;15720;19-02-2020;03-03-2020;0;0;0;0;0;0
244;Hattem;12213;19-02-2020;03-03-2020;0;0;0;0;0;0
396;Heemskerk;39188;19-02-2020;03-03-2020;0;0;0;0;0;0
397;Heemstede;27239;19-02-2020;03-03-2020;0;0;0;0;0;0
246;Heerde;18587;19-02-2020;03-03-2020;0;0;0;0;0;0
74;Heerenveen;50494;19-02-2020;03-03-2020;0;0;0;0;0;0
398;Heerhugowaard;57592;19-02-2020;03-03-2020;0;0;0;0;0;0
917;Heerlen;87057;19-02-2020;03-03-2020;0;0;1;1,1;0;0
1658;Heeze-Leende;16150;19-02-2020;03-03-2020;0;0;0;0;0;0
399;Heiloo;23974;19-02-2020;03-03-2020;0;0;0;0;0;0
163;Hellendoorn;35923;19-02-2020;03-03-2020;0;0;0;0;0;0
530;Hellevoetsluis;40158;19-02-2020;03-03-2020;0;0;0;0;0;0
794;Helmond;92432;19-02-2020;03-03-2020;6;6,5;0;0;0;0
531;Hendrik-Ido-Ambacht;31204;19-02-2020;03-03-2020;0;0;0;0;0;0
164;Hengelo;81147;19-02-2020;03-03-2020;0;0;0;0;0;0
1966;Het Hogeland;47834;19-02-2020;03-03-2020;0;0;0;0;0;0
252;Heumen;16450;19-02-2020;03-03-2020;0;0;0;0;0;0
797;Heusden;44699;19-02-2020;03-03-2020;0;0;0;0;0;0
534;Hillegom;22208;19-02-2020;03-03-2020;0;0;0;0;0;0
798;Hilvarenbeek;15514;19-02-2020;03-03-2020;0;0;0;0;0;0
402;Hilversum;90883;19-02-2020;03-03-2020;0;0;0;0;0;0
1963;Hoeksche Waard;87461;19-02-2020;03-03-2020;1;1,1;1;1,1;0;0
1735;Hof van Twente;35013;19-02-2020;03-03-2020;0;0;0;0;0;0
1911;Hollands Kroon;48434;19-02-2020;03-03-2020;0;0;0;0;0;0
118;Hoogeveen;55697;19-02-2020;03-03-2020;0;0;0;0;0;0
405;Hoorn;73232;19-02-2020;03-03-2020;0;0;1;1,4;0;0
1507;Horst aan de Maas;42433;19-02-2020;03-03-2020;0;0;0;0;0;0
321;Houten;50146;19-02-2020;03-03-2020;9;17,9;0;0;0;0
406;Huizen;41273;19-02-2020;03-03-2020;0;0;0;0;0;0
677;Hulst;27556;19-02-2020;03-03-2020;0;0;0;0;0;0
353;IJsselstein;34110;19-02-2020;03-03-2020;0;0;0;0;0;0
1884;Kaag en Braassem;27300;19-02-2020;03-03-2020;0;0;0;0;0;0
166;Kampen;54340;19-02-2020;03-03-2020;0;0;1;1,8;0;0
678;Kapelle;12691;19-02-2020;03-03-2020;0;0;0;0;0;0
537;Katwijk;65754;19-02-2020;03-03-2020;0;0;0;0;0;0
928;Kerkrade;45744;19-02-2020;03-03-2020;0;0;1;2,2;0;0
1598;Koggenland;22752;19-02-2020;03-03-2020;0;0;0;0;0;0
542;Krimpen aan den IJssel;29533;19-02-2020;03-03-2020;0;0;0;0;0;0
1931;Krimpenerwaard;56319;19-02-2020;03-03-2020;0;0;0;0;0;0
1659;Laarbeek;22530;19-02-2020;03-03-2020;0;0;0;0;0;0
1685;Landerd;15730;19-02-2020;03-03-2020;0;0;0;0;0;0
882;Landgraaf;37457;19-02-2020;03-03-2020;0;0;0;0;0;0
415;Landsmeer;11492;19-02-2020;03-03-2020;0;0;0;0;0;0
416;Langedijk;28157;19-02-2020;03-03-2020;0;0;0;0;0;0
1621;Lansingerland;62396;19-02-2020;03-03-2020;1;1,6;0;0;0;0
417;Laren;11274;19-02-2020;03-03-2020;0;0;0;0;0;0
80;Leeuwarden;124058;19-02-2020;03-03-2020;0;0;0;0;0;0
546;Leiden;125174;19-02-2020;03-03-2020;0;0;0;0;0;0
547;Leiderdorp;27059;19-02-2020;03-03-2020;0;0;0;0;0;0
1916;Leidschendam-Voorburg;76553;19-02-2020;03-03-2020;0;0;0;0;0;0
995;Lelystad;78619;19-02-2020;03-03-2020;0;0;0;0;0;0
1640;Leudal;35896;19-02-2020;03-03-2020;0;0;0;0;0;0
327;Leusden;30399;19-02-2020;03-03-2020;0;0;0;0;0;0
1705;Lingewaard;46606;19-02-2020;03-03-2020;0;0;1;2,1;0;0
553;Lisse;22957;19-02-2020;03-03-2020;0;0;0;0;0;0
262;Lochem;33730;19-02-2020;03-03-2020;0;0;0;0;0;0
809;Loon op Zand;23407;19-02-2020;03-03-2020;4;17,1;0;0;0;0
331;Lopik;14471;19-02-2020;03-03-2020;0;0;0;0;0;0
24;Loppersum;9533;19-02-2020;03-03-2020;0;0;0;0;0;0
168;Losser;22685;19-02-2020;03-03-2020;0;0;0;0;0;0
263;Maasdriel;25034;19-02-2020;03-03-2020;0;0;0;0;0;0
1641;Maasgouw;23960;19-02-2020;03-03-2020;0;0;0;0;0;0
556;Maassluis;33216;19-02-2020;03-03-2020;0;0;1;3;0;0
935;Maastricht;121558;19-02-2020;03-03-2020;1;0,8;1;0,8;0;0
420;Medemblik;45104;19-02-2020;03-03-2020;0;0;0;0;0;0
938;Meerssen;18832;19-02-2020;03-03-2020;0;0;0;0;0;0
1948;Meierijstad;81197;19-02-2020;03-03-2020;1;1,2;0;0;0;0
119;Meppel;33902;19-02-2020;03-03-2020;0;0;0;0;0;0
687;Middelburg;48810;19-02-2020;03-03-2020;0;0;1;2;0;0
1842;Midden-Delfland;19344;19-02-2020;03-03-2020;0;0;0;0;0;0
1731;Midden-Drenthe;33182;19-02-2020;03-03-2020;0;0;0;0;0;0
1952;Midden-Groningen;60804;19-02-2020;03-03-2020;0;0;0;0;0;0
815;Mill en Sint Hubert;10941;19-02-2020;03-03-2020;0;0;0;0;0;0
1709;Moerdijk;37136;19-02-2020;03-03-2020;0;0;0;0;0;0
1978;Molenlanden;43931;19-02-2020;03-03-2020;0;0;0;0;0;0
1955;Montferland;36009;19-02-2020;03-03-2020;0;0;0;0;0;0
335;Montfoort;13920;19-02-2020;03-03-2020;0;0;0;0;0;0
944;Mook en Middelaar;7847;19-02-2020;03-03-2020;0;0;0;0;0;0
1740;Neder-Betuwe;24342;19-02-2020;03-03-2020;0;0;0;0;0;0
946;Nederweert;17022;19-02-2020;03-03-2020;0;0;0;0;0;0
356;Nieuwegein;63461;19-02-2020;03-03-2020;0;0;0;0;0;0
569;Nieuwkoop;28809;19-02-2020;03-03-2020;0;0;0;0;0;0
267;Nijkerk;43176;19-02-2020;03-03-2020;0;0;0;0;0;0
268;Nijmegen;177698;19-02-2020;03-03-2020;0;0;0;0;0;0
1930;Nissewaard;85237;19-02-2020;03-03-2020;0;0;0;0;0;0
1970;Noardeast-Frysl̢n;45251;19-02-2020;03-03-2020;0;0;0;0;0;0
1695;Noord-Beveland;7395;19-02-2020;03-03-2020;0;0;0;0;0;0
1699;Noordenveld;31242;19-02-2020;03-03-2020;0;0;0;0;0;0
171;Noordoostpolder;47262;19-02-2020;03-03-2020;0;0;0;0;0;0
575;Noordwijk;43528;19-02-2020;03-03-2020;0;0;0;0;0;0
820;Nuenen, Gerwen en Nederwetten;23379;19-02-2020;03-03-2020;0;0;0;0;0;0
302;Nunspeet;27845;19-02-2020;03-03-2020;0;0;0;0;0;0
579;Oegstgeest;24843;19-02-2020;03-03-2020;1;4;0;0;0;0
823;Oirschot;18723;19-02-2020;03-03-2020;0;0;0;0;0;0
824;Oisterwijk;26241;19-02-2020;03-03-2020;1;3,8;0;0;0;0
1895;Oldambt;38213;19-02-2020;03-03-2020;0;0;0;0;0;0
